hhid,hh_d_ni_noasis,hh_d_esc_retardada,hh_d_logro_min,hh_d_destotalmax,hh_d_subocup_max,hh_d_10a17_ocup,hh_d_no_afil,hh_d_jubi_pens,hh_d_materialidad,hh_d_hacinamiento,hh_d_sin_basur,hh_d_sin_salud,hh_d_agua_mejor,hh_d_san_mejor,hh_d_combus,fex_2022,facpob,upm,nvivi,nhoga,dpto,area,pobrezai,pobnopoi,ing_tcm,tcm,estgeo
00336_046_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98.363803338,196.727606676,336,46,1,Asuncion,1,2,1,0,0,Asuncion
00336_053_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98.20866865399999,98.20866865399999,336,53,1,Asuncion,1,3,0,0,0,Asuncion
00336_057_1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,101.781799076,1017.81799076,336,57,1,Asuncion,1,2,1,0,0,Asuncion
00336_061_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80.15885448,320.63541792,336,61,1,Asuncion,1,3,0,0,0,Asuncion
00336_068_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,106.865370393,534.3268519650001,336,68,1,Asuncion,1,2,1,0,0,Asuncion
00351_002_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.418059098,332.09029549,351,2,1,Asuncion,1,3,0,0,0,Asuncion
00351_005_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.612469506,68.612469506,351,5,1,Asuncion,1,3,0,0,0,Asuncion
00351_006_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.156963277,631.4126694930001,351,6,1,Asuncion,1,3,0,0,0,Asuncion
00351_008_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.44236238,122.88472476,351,8,1,Asuncion,1,3,0,0,0,Asuncion
00351_013_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.707463746,133.414927492,351,13,1,Asuncion,1,2,1,0,0,Asuncion
00351_016_1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.1448434,85.1448434,351,16,1,Asuncion,1,3,0,0,0,Asuncion
00351_021_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.663561532,202.990684596,351,21,1,Asuncion,1,3,0,0,0,Asuncion
00351_039_1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,71.671478424,358.35739212,351,39,1,Asuncion,1,2,1,0,0,Asuncion
00351_044_1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,71.97691761,287.90767044,351,44,1,Asuncion,1,2,1,0,0,Asuncion
00351_058_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.81124987400001,530.6787491180002,351,58,1,Asuncion,1,3,0,0,0,Asuncion
00351_059_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.1448434,85.1448434,351,59,1,Asuncion,1,3,0,0,0,Asuncion
00366_002_1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,118.057208295,472.22883318,366,2,1,Asuncion,1,3,0,0,0,Asuncion
00366_009_1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,132.25218533,1454.774038629999,366,9,1,Asuncion,1,2,1,0,0,Asuncion
00366_011_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,111.712713459,111.712713459,366,11,1,Asuncion,1,3,0,0,0,Asuncion
00366_012_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,92.99440585000001,185.9888117,366,12,1,Asuncion,1,3,0,0,0,Asuncion
00366_031_1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,144.456321645,288.91264329,366,31,1,Asuncion,1,3,0,0,0,Asuncion
00366_035_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,118.573349036,592.86674518,366,35,1,Asuncion,1,2,1,0,0,Asuncion
00366_042_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86.39320339,86.39320339,366,42,1,Asuncion,1,3,0,0,0,Asuncion
00366_068_1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,117.347830359,938.782642872,366,68,1,Asuncion,1,3,0,0,0,Asuncion
00380_003_1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,119.573083465,1076.157751185,380,3,1,Asuncion,1,3,0,0,0,Asuncion
00380_004_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,105.979220766,211.958441532,380,4,1,Asuncion,1,3,0,0,0,Asuncion
00380_015_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68.48847662,68.48847662,380,15,1,Asuncion,1,3,0,0,0,Asuncion
00380_025_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,121.667228937,365.001686811,380,25,1,Asuncion,1,3,0,0,0,Asuncion
00380_041_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129.320760826,1034.566086608,380,41,1,Asuncion,1,3,0,0,0,Asuncion
00380_042_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.704225205,199.40845041,380,42,1,Asuncion,1,3,0,0,0,Asuncion
00380_043_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90.192376606,180.384753212,380,43,1,Asuncion,1,3,0,0,0,Asuncion
00395_001_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.30505928300001,305.220237132,395,1,1,Asuncion,1,3,0,0,0,Asuncion
00395_005_1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,101.843237261,203.686474522,395,5,1,Asuncion,1,3,0,0,0,Asuncion
00395_009_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63.540807655,63.540807655,395,9,1,Asuncion,1,3,0,0,0,Asuncion
00395_011_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,81.806445131,409.032225655,395,11,1,Asuncion,1,3,0,0,0,Asuncion
00395_013_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88.862708591,533.176251546,395,13,1,Asuncion,1,3,0,0,0,Asuncion
00395_027_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.521222823,139.042445646,395,27,1,Asuncion,1,2,1,0,0,Asuncion
00395_030_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.167433714,72.167433714,395,30,1,Asuncion,1,3,0,0,0,Asuncion
00395_031_1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,95.80260113400001,766.4208090720001,395,31,1,Asuncion,1,3,0,0,0,Asuncion
00395_037_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81.28112628,162.56225256,395,37,1,Asuncion,1,3,0,0,0,Asuncion
00395_054_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64.669782278,129.339564556,395,54,1,Asuncion,1,3,0,0,0,Asuncion
00410_001_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.424532099,235.273596297,410,1,1,Asuncion,1,3,0,0,0,Asuncion
00410_003_1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,64.224631092,256.898524368,410,3,1,Asuncion,1,2,1,0,0,Asuncion
00410_014_1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,76.35926765199999,458.155605912,410,14,1,Asuncion,1,2,1,0,0,Asuncion
00410_027_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62.96232460000001,188.8869738,410,27,1,Asuncion,1,3,0,0,0,Asuncion
00410_042_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,68.43058949900001,136.861178998,410,42,1,Asuncion,1,3,0,0,0,Asuncion
00410_046_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,61.322126027,245.288504108,410,46,1,Asuncion,1,3,0,0,0,Asuncion
00410_047_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,63.207919956,252.831679824,410,47,1,Asuncion,1,3,0,0,0,Asuncion
00410_051_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.248503705,189.745511115,410,51,1,Asuncion,1,3,0,0,0,Asuncion
00410_054_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64.57185045200002,387.431102712,410,54,1,Asuncion,1,3,0,0,0,Asuncion
00410_058_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,59.468848421,178.406545263,410,58,1,Asuncion,1,3,0,0,0,Asuncion
00425_005_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.495546598,497.47773299,425,5,1,Asuncion,1,3,0,0,0,Asuncion
00425_006_1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,104.121651388,1353.581468044,425,6,1,Asuncion,1,3,0,0,0,Asuncion
00425_007_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,87.766471936,438.83235968,425,7,1,Asuncion,1,3,0,0,0,Asuncion
00425_011_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,98.16054308800001,687.1238016159999,425,11,1,Asuncion,1,3,0,0,0,Asuncion
00425_015_1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96.79266558400001,193.585331168,425,15,1,Asuncion,1,3,0,0,0,Asuncion
00425_017_1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95.687526565,1052.562792215,425,17,1,Asuncion,1,3,0,0,0,Asuncion
00425_021_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.217544672,84.217544672,425,21,1,Asuncion,1,3,0,0,0,Asuncion
00425_028_1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,83.58539694900001,501.512381694,425,28,1,Asuncion,1,3,0,0,0,Asuncion
00440_001_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128.396567721,385.1897031629999,440,1,1,Asuncion,1,3,0,0,0,Asuncion
00440_015_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.689064187,253.378128374,440,15,1,Asuncion,1,3,0,0,0,Asuncion
00440_022_1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,127.456801709,382.370405127,440,22,1,Asuncion,1,3,0,0,0,Asuncion
00440_037_1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,158.555526289,1109.888684023,440,37,1,Asuncion,1,3,0,0,0,Asuncion
00440_042_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.331496643,128.331496643,440,42,1,Asuncion,1,3,0,0,0,Asuncion
00440_051_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155.26071793,931.56430758,440,51,1,Asuncion,1,3,0,0,0,Asuncion
00440_057_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,131.963811645,131.963811645,440,57,1,Asuncion,1,3,0,0,0,Asuncion
00455_008_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.113037275,226.22607455,455,8,1,Asuncion,1,3,0,0,0,Asuncion
00455_017_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89.01364603099999,178.027292062,455,17,1,Asuncion,1,3,0,0,0,Asuncion
00455_018_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77.26135941299999,77.26135941299999,455,18,1,Asuncion,1,3,0,0,0,Asuncion
00455_019_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.736166116,406.944664464,455,19,1,Asuncion,1,3,0,0,0,Asuncion
00455_041_1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,107.308226824,321.924680472,455,41,1,Asuncion,1,3,0,0,0,Asuncion
00455_052_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,105.163966622,525.81983311,455,52,1,Asuncion,1,3,0,0,0,Asuncion
00455_061_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89.519333101,89.519333101,455,61,1,Asuncion,1,3,0,0,0,Asuncion
00455_074_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.473189515,95.473189515,455,74,1,Asuncion,1,3,0,0,0,Asuncion
00455_075_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.630634281,177.261268562,455,75,1,Asuncion,1,3,0,0,0,Asuncion
00470_004_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,111.913109482,447.652437928,470,4,1,Asuncion,1,3,0,0,0,Asuncion
00470_017_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.087373784,214.174747568,470,17,1,Asuncion,1,3,0,0,0,Asuncion
00470_030_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.225046744,339.675140232,470,30,1,Asuncion,1,3,0,0,0,Asuncion
00470_032_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,142.01310898,568.05243592,470,32,1,Asuncion,1,3,0,0,0,Asuncion
00470_058_1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,120.58370318,361.75110954,470,58,1,Asuncion,1,2,1,0,0,Asuncion
00470_080_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107.133101694,321.399305082,470,80,1,Asuncion,1,3,0,0,0,Asuncion
00485_015_1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,457.274385315,914.54877063,485,15,1,Asuncion,1,3,0,0,0,Asuncion
00485_066_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.376013991,930.752027982,485,66,1,Asuncion,1,3,0,0,0,Asuncion
00500_004_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,76.709280526,306.837122104,500,4,1,Asuncion,1,3,0,0,0,Asuncion
00500_006_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,82.055280745,246.165842235,500,6,1,Asuncion,1,3,0,0,0,Asuncion
00500_008_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.79197870199999,230.375936106,500,8,1,Asuncion,1,3,0,0,0,Asuncion
00500_014_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86.557729991,432.788649955,500,14,1,Asuncion,1,3,0,0,0,Asuncion
00500_017_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.74633334799999,326.985333392,500,17,1,Asuncion,1,3,0,0,0,Asuncion
00500_032_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,82.84559140899999,248.5367742269999,500,32,1,Asuncion,1,3,0,0,0,Asuncion
00500_034_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.57922847500001,627.0545993249999,500,34,1,Asuncion,1,3,0,0,0,Asuncion
00500_040_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.889001306,335.556005224,500,40,1,Asuncion,1,3,0,0,0,Asuncion
00500_048_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.98669030400001,139.973380608,500,48,1,Asuncion,1,3,0,0,0,Asuncion
00514_002_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,55.665405515,222.66162206,514,2,1,Asuncion,1,3,0,0,0,Asuncion
00514_012_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52.451353821,52.451353821,514,12,1,Asuncion,1,3,0,0,0,Asuncion
00514_022_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.704263417,234.817053668,514,22,1,Asuncion,1,3,0,0,0,Asuncion
00514_032_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.386291182,45.386291182,514,32,1,Asuncion,1,3,0,0,0,Asuncion
00514_035_1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.919312653,123.838625306,514,35,1,Asuncion,1,3,0,0,0,Asuncion
00514_036_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.446944311,132.893888622,514,36,1,Asuncion,1,3,0,0,0,Asuncion
00514_037_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.283023184,49.283023184,514,37,1,Asuncion,1,3,0,0,0,Asuncion
00514_042_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.00580548200001,290.02902741,514,42,1,Asuncion,1,3,0,0,0,Asuncion
00514_043_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.27539,269.10156,514,43,1,Asuncion,1,3,0,0,0,Asuncion
00529_002_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56.41613,56.41613,529,2,1,Asuncion,1,3,0,0,0,Asuncion
00529_016_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.65693,238.97079,529,16,1,Asuncion,1,3,0,0,0,Asuncion
00529_022_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,75.52276000000001,226.56828,529,22,1,Asuncion,1,3,0,0,0,Asuncion
00529_039_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.7252,215.1756,529,39,1,Asuncion,1,3,0,0,0,Asuncion
00529_045_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73.07337,146.14674,529,45,1,Asuncion,1,3,0,0,0,Asuncion
00529_048_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.48668000000001,132.97336,529,48,1,Asuncion,1,3,0,0,0,Asuncion
00529_057_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77.00618,385.0309,529,57,1,Asuncion,1,3,0,0,0,Asuncion
00542_008_1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,81.33441000000001,406.67205,542,8,1,Asuncion,1,3,0,0,0,Asuncion
00542_009_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81.66849999999999,81.66849999999999,542,9,1,Asuncion,1,3,0,0,0,Asuncion
00542_013_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63.83425,127.6685,542,13,1,Asuncion,1,3,0,0,0,Asuncion
00542_014_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74.30647999999999,297.22592,542,14,1,Asuncion,1,3,0,0,0,Asuncion
00542_017_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.59829000000001,77.59829000000001,542,17,1,Asuncion,1,3,0,0,0,Asuncion
00542_034_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.88426,97.88426,542,34,1,Asuncion,1,3,0,0,0,Asuncion
00556_009_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,118.2862,118.2862,556,9,1,Asuncion,1,3,0,0,0,Asuncion
00556_013_1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,99.93116000000002,299.79348,556,13,1,Asuncion,1,3,0,0,0,Asuncion
00556_017_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.0935,496.374,556,17,1,Asuncion,1,3,0,0,0,Asuncion
00556_021_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102.6519,307.9557,556,21,1,Asuncion,1,3,0,0,0,Asuncion
00556_034_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,121.9628,609.814,556,34,1,Asuncion,1,3,0,0,0,Asuncion
00556_040_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,115.0483,460.1932,556,40,1,Asuncion,1,3,0,0,0,Asuncion
00556_043_1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,120.0134,1080.1206,556,43,1,Asuncion,1,2,1,0,0,Asuncion
00556_046_1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,144.9341,434.8023,556,46,1,Asuncion,1,3,0,0,0,Asuncion
00556_060_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,123.438,246.876,556,60,1,Asuncion,1,3,0,0,0,Asuncion
00556_071_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,129.2598,1163.3382,556,71,1,Asuncion,1,2,1,0,0,Asuncion
00572_003_1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,72.42144,289.68576,572,3,1,Asuncion,1,3,0,0,0,Asuncion
00572_004_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,71.81313999999999,430.87884,572,4,1,Asuncion,1,3,0,0,0,Asuncion
00572_005_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75422,275.01688,572,5,1,Asuncion,1,3,0,0,0,Asuncion
00572_008_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,73.04164,146.08328,572,8,1,Asuncion,1,3,0,0,0,Asuncion
00572_015_1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,74.78388,299.13552,572,15,1,Asuncion,1,3,0,0,0,Asuncion
00572_017_1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,78.30468999999999,313.21876,572,17,1,Asuncion,1,3,0,0,0,Asuncion
00572_021_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,69.94391,349.71955,572,21,1,Asuncion,1,2,1,0,0,Asuncion
00572_025_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.97244999999999,485.8346999999999,572,25,1,Asuncion,1,2,1,0,0,Asuncion
00572_050_1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,78.29935999999999,234.89808,572,50,1,Asuncion,1,3,0,0,0,Asuncion
00572_052_1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,85.53643,513.2185799999999,572,52,1,Asuncion,1,1,1,0,0,Asuncion
00572_053_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,69.4098,416.4587999999999,572,53,1,Asuncion,1,3,0,0,0,Asuncion
00572_055_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.04241,54.04241,572,55,1,Asuncion,1,3,0,0,0,Asuncion
00587_006_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,97.21325,291.63975,587,6,1,Asuncion,1,3,0,0,0,Asuncion
00587_008_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.48842,78.48842,587,8,1,Asuncion,1,3,0,0,0,Asuncion
00587_009_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.63172,342.52688,587,9,1,Asuncion,1,2,1,0,0,Asuncion
00587_011_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93.75,1125,587,11,1,Asuncion,1,3,0,0,0,Asuncion
00587_039_1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,108.97,871.7600000000001,587,39,1,Asuncion,1,2,1,0,0,Asuncion
00587_042_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,93.42402,467.1201,587,42,1,Asuncion,1,3,0,0,0,Asuncion
00587_046_1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,94.14441999999998,941.4441999999999,587,46,1,Asuncion,1,3,0,0,0,Asuncion
00587_048_1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,88.12871,352.51484,587,48,1,Asuncion,1,3,0,0,0,Asuncion
00587_049_1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,113.2128,113.2128,587,49,1,Asuncion,1,3,0,0,0,Asuncion
00587_051_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,77.95706,233.87118,587,51,1,Asuncion,1,3,0,0,0,Asuncion
00601_004_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113.7392,113.7392,601,4,1,Asuncion,1,3,0,0,0,Asuncion
00601_010_1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,111.0274,444.1096,601,10,1,Asuncion,1,3,0,0,0,Asuncion
00601_022_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,126.0158,504.0632,601,22,1,Asuncion,1,3,0,0,0,Asuncion
00601_025_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.4762,200.9524,601,25,1,Asuncion,1,3,0,0,0,Asuncion
00601_028_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104.8746,314.6238,601,28,1,Asuncion,1,3,0,0,0,Asuncion
00601_034_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.657,201.314,601,34,1,Asuncion,1,3,0,0,0,Asuncion
00601_040_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,109.7549,768.2843000000001,601,40,1,Asuncion,1,3,0,0,0,Asuncion
00601_048_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.6522,613.261,601,48,1,Asuncion,1,3,0,0,0,Asuncion
00601_049_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,108.3977,541.9885,601,49,1,Asuncion,1,3,0,0,0,Asuncion
00601_052_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108.6671,434.6684,601,52,1,Asuncion,1,3,0,0,0,Asuncion
00616_004_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4782,56.4782,616,4,1,Asuncion,1,3,0,0,0,Asuncion
00616_013_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54.92363,54.92363,616,13,1,Asuncion,1,3,0,0,0,Asuncion
00616_016_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58.65841,175.97523,616,16,1,Asuncion,1,3,0,0,0,Asuncion
00616_018_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.99283,101.98566,616,18,1,Asuncion,1,3,0,0,0,Asuncion
00616_021_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64.85745,324.28725,616,21,1,Asuncion,1,3,0,0,0,Asuncion
00616_025_1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,68.98468,344.9234,616,25,1,Asuncion,1,3,0,0,0,Asuncion
00616_033_1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,64.5929,387.5574000000001,616,33,1,Asuncion,1,1,1,0,0,Asuncion
00616_036_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,55.91886,111.83772,616,36,1,Asuncion,1,3,0,0,0,Asuncion
00616_037_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66.37662,132.75324,616,37,1,Asuncion,1,3,0,0,0,Asuncion
00616_038_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.58613,369.51678,616,38,1,Asuncion,1,3,0,0,0,Asuncion
00632_016_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,135.9481,271.8962,632,16,1,Asuncion,1,3,0,0,0,Asuncion
00632_024_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166.3496,166.3496,632,24,1,Asuncion,1,3,0,0,0,Asuncion
00632_030_1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,197.4771,197.4771,632,30,1,Asuncion,1,3,0,0,0,Asuncion
00632_038_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,150.6954,452.0862,632,38,1,Asuncion,1,3,0,0,0,Asuncion
00632_039_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,154.0325,770.1625,632,39,1,Asuncion,1,2,1,0,0,Asuncion
00632_059_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160.6929,642.7716,632,59,1,Asuncion,1,3,0,0,0,Asuncion
00646_002_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,217.7148,653.1444,646,2,1,Asuncion,1,3,0,0,0,Asuncion
00646_028_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,185.7918,185.7918,646,28,1,Asuncion,1,3,0,0,0,Asuncion
00646_034_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.0258,474.0516,646,34,1,Asuncion,1,3,0,0,0,Asuncion
00660_003_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.7156,1779.4312,660,3,1,Asuncion,1,3,0,0,0,Asuncion
00660_106_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,677.8815,1355.763,660,106,1,Asuncion,1,3,0,0,0,Asuncion
00660_109_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.352,857.352,660,109,1,Asuncion,1,3,0,0,0,Asuncion
00674_015_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,175.0417,525.1251,674,15,1,Asuncion,1,2,1,0,0,Asuncion
